# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  315,20190325,   16,     
  315,20190325,   17,     
  315,20190325,   18,     
  315,20190325,   19,     
  315,20190325,   20,     
  315,20190325,   21,     
  315,20190325,   22,     
  315,20190325,   23,     
  315,20190325,   24,     
  315,20190326,    1,     
  315,20190326,    2,     
  315,20190326,    3,     
  315,20190326,    4,     
  315,20190326,    5,     
  315,20190326,    6,     
  315,20190326,    7,     
  315,20190326,    8,     
  315,20190326,    9,     
  315,20190326,   10,     
  315,20190326,   11,     
  315,20190326,   12,     
  315,20190326,   13,     
  315,20190326,   14,     
  315,20190326,   15,     
  315,20190326,   16,     
  315,20190326,   17,     
  315,20190326,   18,     
  315,20190326,   19,     
  315,20190326,   20,     
  315,20190326,   21,     
  315,20190326,   22,     
  315,20190326,   23,     
  315,20190326,   24,     
  315,20190327,    1,     
  315,20190327,    2,     
  315,20190327,    3,     
  315,20190327,    4,     
  315,20190327,    5,     
  315,20190327,    6,     
  315,20190327,    7,     
  315,20190327,    8,     
  315,20190327,    9,     
  315,20190327,   10,     
  315,20190327,   11,     
  315,20190327,   12,     
  315,20190327,   13,     
  315,20190327,   14,     
  315,20190327,   15,     
  315,20190327,   16,     
  315,20190327,   17,     
  315,20190327,   18,     
  315,20190327,   19,     
  315,20190327,   20,     
  315,20190327,   21,     
  315,20190327,   22,     
  315,20190327,   23,     
  315,20190327,   24,     
  315,20190328,    1,     
  315,20190328,    2,     
  315,20190328,    3,     
  315,20190328,    4,     
  315,20190328,    5,     
  315,20190328,    6,     
  315,20190328,    7,     
  315,20190328,    8,     
  315,20190328,    9,     
  315,20190328,   10,     
  315,20190328,   11,     
  315,20190328,   12,     
  315,20190328,   13,     
  315,20190328,   14,     
  315,20190328,   15,     
  315,20190328,   16,     
  315,20190328,   17,     
  315,20190328,   18,     
  315,20190328,   19,     
  315,20190328,   20,     
  315,20190328,   21,     
  315,20190328,   22,     
  315,20190328,   23,     
  315,20190328,   24,     
  315,20190329,    1,     
  315,20190329,    2,     
  315,20190329,    3,     
  315,20190329,    4,     
  315,20190329,    5,     
  315,20190329,    6,     
  315,20190329,    7,     
  315,20190329,    8,     
  315,20190329,    9,     
  315,20190329,   10,     
  315,20190329,   11,     
  315,20190329,   12,     
  315,20190329,   13,     
  315,20190329,   14,     
  315,20190329,   15,     
  315,20190329,   16,     
  315,20190329,   17,     
  315,20190329,   18,     
  315,20190329,   19,     
  315,20190329,   20,     
  315,20190329,   21,     
  315,20190329,   22,     
  315,20190329,   23,     
  315,20190329,   24,     
  315,20190330,    1,     
  315,20190330,    2,     
  315,20190330,    3,     
  315,20190330,    4,     
  315,20190330,    5,     
  315,20190330,    6,     
  315,20190330,    7,     
  315,20190330,    8,     
  315,20190330,    9,     
  315,20190330,   10,     
  315,20190330,   11,     
  315,20190330,   12,     
  315,20190330,   13,     
  315,20190330,   14,     
  315,20190330,   15,     
  315,20190330,   16,     
  315,20190330,   17,     
  315,20190330,   18,     
  315,20190330,   19,     
  315,20190330,   20,     
  315,20190330,   21,     
  315,20190330,   22,     
  315,20190330,   23,     
  315,20190330,   24,     
  315,20190331,    1,     
  315,20190331,    2,     
  315,20190331,    3,     
  315,20190331,    4,     
  315,20190331,    5,     
  315,20190331,    6,     
  315,20190331,    7,     
  315,20190331,    8,     
  315,20190331,    9,     
  315,20190331,   10,     
  315,20190331,   11,     
  315,20190331,   12,     
  315,20190331,   13,     
  315,20190331,   14,     
  315,20190331,   15,     
  315,20190331,   16,     
  315,20190331,   17,     
  315,20190331,   18,     
  315,20190331,   19,     
  315,20190331,   20,     
  315,20190331,   21,     
  315,20190331,   22,     
  315,20190331,   23,     
  315,20190331,   24,     
  315,20190401,    1,     
  315,20190401,    2,     
  315,20190401,    3,     
  315,20190401,    4,     
  315,20190401,    5,     
  315,20190401,    6,     
  315,20190401,    7,     
  315,20190401,    8,     
  315,20190401,    9,     
  315,20190401,   10,     
  315,20190401,   11,     
  315,20190401,   12,     
  315,20190401,   13,     
  315,20190401,   14,     
  315,20190401,   15,     
  315,20190401,   16,     
  315,20190401,   17,     
  315,20190401,   18,     
  315,20190401,   19,     
  315,20190401,   20,     
  315,20190401,   21,     
  315,20190401,   22,     
  315,20190401,   23,     
  315,20190401,   24,     
  315,20190402,    1,     
  315,20190402,    2,     
  315,20190402,    3,     
  315,20190402,    4,     
  315,20190402,    5,     
  315,20190402,    6,     
  315,20190402,    7,     
  315,20190402,    8,     
  315,20190402,    9,     
  315,20190402,   10,     
  315,20190402,   11,     
  315,20190402,   12,     
  315,20190402,   13,     
  315,20190402,   14,     
  315,20190402,   15,     
  315,20190402,   16,     
  315,20190402,   17,     
  315,20190402,   18,     
  315,20190402,   19,     
  315,20190402,   20,     
  315,20190402,   21,     
  315,20190402,   22,     
  315,20190402,   23,     
  315,20190402,   24,     
  315,20190403,    1,     
  315,20190403,    2,     
  315,20190403,    3,     
  315,20190403,    4,     
  315,20190403,    5,     
  315,20190403,    6,     
  315,20190403,    7,     
  315,20190403,    8,     
  315,20190403,    9,     
  315,20190403,   10,     
  315,20190403,   11,     
  315,20190403,   12,     
  315,20190403,   13,     
  315,20190403,   14,     
  315,20190403,   15,     
  315,20190403,   16,     
  315,20190403,   17,     
  315,20190403,   18,     
  315,20190403,   19,     
  315,20190403,   20,     
  315,20190403,   21,     
  315,20190403,   22,     
  315,20190403,   23,     
  315,20190403,   24,     
  315,20190404,    1,     
  315,20190404,    2,     
  315,20190404,    3,     
  315,20190404,    4,     
  315,20190404,    5,     
  315,20190404,    6,     
  315,20190404,    7,     
  315,20190404,    8,     
  315,20190404,    9,     
  315,20190404,   10,     
  315,20190404,   11,     
  315,20190404,   12,     
  315,20190404,   13,     
  315,20190404,   14,     
  315,20190404,   15,     
  315,20190404,   16,     
  315,20190404,   17,     
  315,20190404,   18,     
  315,20190404,   19,     
  315,20190404,   20,     
  315,20190404,   21,     
  315,20190404,   22,     
  315,20190404,   23,     
  315,20190404,   24,     
  315,20190405,    1,     
  315,20190405,    2,     
  315,20190405,    3,     
  315,20190405,    4,     
  315,20190405,    5,     
  315,20190405,    6,     
  315,20190405,    7,     
  315,20190405,    8,     
  315,20190405,    9,     
  315,20190405,   10,     
  315,20190405,   11,     
  315,20190405,   12,     
  315,20190405,   13,     
  315,20190405,   14,     
  315,20190405,   15,     
  315,20190405,   16,     
  315,20190405,   17,     
  315,20190405,   18,     
  315,20190405,   19,     
  315,20190405,   20,     
  315,20190405,   21,     
  315,20190405,   22,     
  315,20190405,   23,     
  315,20190405,   24,     
  315,20190406,    1,     
  315,20190406,    2,     
  315,20190406,    3,     
  315,20190406,    4,     
  315,20190406,    5,     
  315,20190406,    6,     
  315,20190406,    7,     
  315,20190406,    8,     
  315,20190406,    9,     
  315,20190406,   10,     
  315,20190406,   11,     
  315,20190406,   12,     
  315,20190406,   13,     
  315,20190406,   14,     
  315,20190406,   15,     
  315,20190406,   16,     
  315,20190406,   17,     
  315,20190406,   18,     
  315,20190406,   19,     
  315,20190406,   20,     
  315,20190406,   21,     
  315,20190406,   22,     
  315,20190406,   23,     
  315,20190406,   24,     
  315,20190407,    1,     
  315,20190407,    2,     
  315,20190407,    3,     
  315,20190407,    4,     
  315,20190407,    5,     
  315,20190407,    6,     
  315,20190407,    7,     
  315,20190407,    8,     
  315,20190407,    9,     
  315,20190407,   10,     
  315,20190407,   11,     
  315,20190407,   12,     
  315,20190407,   13,     
  315,20190407,   14,     
  315,20190407,   15,     
  315,20190407,   16,     
  315,20190407,   17,     
  315,20190407,   18,     
  315,20190407,   19,     
  315,20190407,   20,     
  315,20190407,   21,     
  315,20190407,   22,     
  315,20190407,   23,     
  315,20190407,   24,     
  315,20190408,    1,     
  315,20190408,    2,     
  315,20190408,    3,     
  315,20190408,    4,     
  315,20190408,    5,     
  315,20190408,    6,     
  315,20190408,    7,     
  315,20190408,    8,     
  315,20190408,    9,     
  315,20190408,   10,     
  315,20190408,   11,     
  315,20190408,   12,     
  315,20190408,   13,     
  315,20190408,   14,     
  315,20190408,   15,     
  315,20190408,   16,     
  315,20190408,   17,     
  315,20190408,   18,     
  315,20190408,   19,     
  315,20190408,   20,     
  315,20190408,   21,     
  315,20190408,   22,     
  315,20190408,   23,     
  315,20190408,   24,     
  315,20190409,    1,     
  315,20190409,    2,     
  315,20190409,    3,     
  315,20190409,    4,     
  315,20190409,    5,     
  315,20190409,    6,     
  315,20190409,    7,     
  315,20190409,    8,     
  315,20190409,    9,     
  315,20190409,   10,     
  315,20190409,   11,     
  315,20190409,   12,     
  315,20190409,   13,     
  315,20190409,   14,     
  315,20190409,   15,     
  315,20190409,   16,     
  315,20190409,   17,     
  315,20190409,   18,     
  315,20190409,   19,     
  315,20190409,   20,     
  315,20190409,   21,     
  315,20190409,   22,     
  315,20190409,   23,     
  315,20190409,   24,     
  315,20190410,    1,     
  315,20190410,    2,     
  315,20190410,    3,     
  315,20190410,    4,     
  315,20190410,    5,     
  315,20190410,    6,     
  315,20190410,    7,     
  315,20190410,    8,     
  315,20190410,    9,     
  315,20190410,   10,     
  315,20190410,   11,     
  315,20190410,   12,     
  315,20190410,   13,     
  315,20190410,   14,     
  315,20190410,   15,     
  315,20190410,   16,     
  315,20190410,   17,     
  315,20190410,   18,     
  315,20190410,   19,     
  315,20190410,   20,     
  315,20190410,   21,     
  315,20190410,   22,     
  315,20190410,   23,     
  315,20190410,   24,     
  315,20190411,    1,     
  315,20190411,    2,     
  315,20190411,    3,     
  315,20190411,    4,     
  315,20190411,    5,     
  315,20190411,    6,     
  315,20190411,    7,     
  315,20190411,    8,     
  315,20190411,    9,     
  315,20190411,   10,     
  315,20190411,   11,     
  315,20190411,   12,     
  315,20190411,   13,     
  315,20190411,   14,     
  315,20190411,   15,     
  315,20190411,   16,     
  315,20190411,   17,     
  315,20190411,   18,     
  315,20190411,   19,     
  315,20190411,   20,     
  315,20190411,   21,     
  315,20190411,   22,     
  315,20190411,   23,     
  315,20190411,   24,     
  315,20190412,    1,     
  315,20190412,    2,     
  315,20190412,    3,     
  315,20190412,    4,     
  315,20190412,    5,     
  315,20190412,    6,     
  315,20190412,    7,     
  315,20190412,    8,     
  315,20190412,    9,     
  315,20190412,   10,     
  315,20190412,   11,     
  315,20190412,   12,     
  315,20190412,   13,     
  315,20190412,   14,     
  315,20190412,   15,     
  315,20190412,   16,     
  315,20190412,   17,     
  315,20190412,   18,     
  315,20190412,   19,     
  315,20190412,   20,     
  315,20190412,   21,     
  315,20190412,   22,     
  315,20190412,   23,     
  315,20190412,   24,     
  315,20190413,    1,     
  315,20190413,    2,     
  315,20190413,    3,     
  315,20190413,    4,     
  315,20190413,    5,     
  315,20190413,    6,     
  315,20190413,    7,     
  315,20190413,    8,     
  315,20190413,    9,     
  315,20190413,   10,     
  315,20190413,   11,     
  315,20190413,   12,     
  315,20190413,   13,     
  315,20190413,   14,     
  315,20190413,   15,     
  315,20190413,   16,     
  315,20190413,   17,     
  315,20190413,   18,     
  315,20190413,   19,     
  315,20190413,   20,     
  315,20190413,   21,     
  315,20190413,   22,     
  315,20190413,   23,     
  315,20190413,   24,     
  315,20190414,    1,     
  315,20190414,    2,     
  315,20190414,    3,     
  315,20190414,    4,     
  315,20190414,    5,     
  315,20190414,    6,     
  315,20190414,    7,     
  315,20190414,    8,     
  315,20190414,    9,     
  315,20190414,   10,     
  315,20190414,   11,     
  315,20190414,   12,     
  315,20190414,   13,     
  315,20190414,   14,     
  315,20190414,   15,     
  315,20190414,   16,     
  315,20190414,   17,     
  315,20190414,   18,     
  315,20190414,   19,     
  315,20190414,   20,     
  315,20190414,   21,     
  315,20190414,   22,     
  315,20190414,   23,     
  315,20190414,   24,     
  315,20190415,    1,     
  315,20190415,    2,     
  315,20190415,    3,     
  315,20190415,    4,     
  315,20190415,    5,     
  315,20190415,    6,     
  315,20190415,    7,     
  315,20190415,    8,     
  315,20190415,    9,     
  315,20190415,   10,     
  315,20190415,   11,     
  315,20190415,   12,     
  315,20190415,   13,     
  315,20190415,   14,     
  315,20190415,   15,     
  315,20190415,   16,     
  315,20190415,   17,     
  315,20190415,   18,     
  315,20190415,   19,     
  315,20190415,   20,     
  315,20190415,   21,     
  315,20190415,   22,     
  315,20190415,   23,     
  315,20190415,   24,     
  315,20190416,    1,     
  315,20190416,    2,     
  315,20190416,    3,     
  315,20190416,    4,     
  315,20190416,    5,     
  315,20190416,    6,     
  315,20190416,    7,     
  315,20190416,    8,     
  315,20190416,    9,     
  315,20190416,   10,     
  315,20190416,   11,     
  315,20190416,   12,     
  315,20190416,   13,     
  315,20190416,   14,     
  315,20190416,   15,     
  315,20190416,   16,     
  315,20190416,   17,     
  315,20190416,   18,     
  315,20190416,   19,     
  315,20190416,   20,     
  315,20190416,   21,     
  315,20190416,   22,     
  315,20190416,   23,     
  315,20190416,   24,     
  315,20190417,    1,     
  315,20190417,    2,     
  315,20190417,    3,     
  315,20190417,    4,     
  315,20190417,    5,     
  315,20190417,    6,     
  315,20190417,    7,     
  315,20190417,    8,     
  315,20190417,    9,     
  315,20190417,   10,     
  315,20190417,   11,     
  315,20190417,   12,     
  315,20190417,   13,     
  315,20190417,   14,     
  315,20190417,   15,     
  315,20190417,   16,     
  315,20190417,   17,     
  315,20190417,   18,     
  315,20190417,   19,     
  315,20190417,   20,     
  315,20190417,   21,     
  315,20190417,   22,     
